"Address","lon","lat","nr_5km","dist_1","area_voronoi","eventDate"
"210 Ashmont Avenue, Ashmont NSW 2650",147.3213648,-35.1222601,16,842.823171088034,111167564.649694,"2016-6-1"
"Home Mart Centre Lot1 Minjungbal Drive, Tweed Heads South NSW 2486",153.543702,-28.199997,9,455.979087044282,NA,"2016-6-1"
"151 Hammond Ave, Wagga Wagga NSW 2650",147.3963774,-35.1223167,19,392.794676017163,15319157.0313208,"2016-6-1"
"7 Lake Albert Road, Wagga Wagga NSW 2650",147.3784833,-35.1214397,19,898.461581888393,2373575.73992255,"2016-6-1"
"257 Guildford Rd, GUILDFORD NSW 2161",150.9888101,-33.8542315,67,215.313210558145,1412606.55533965,"2016-6-1"
"24 Glen Innes Road, Inverell NSW 2360",151.119329,-29.7795928,9,388.214712806143,131592961.525629,"2016-6-1"
"155 Byron Street, Inverell NSW 2360",151.1154418,-29.7714371,9,93.8998744926953,555375.709578782,"2016-6-1"
"47 Plain St, Tamworth NSW 2340",150.9152752,-31.0859498,19,877.065683722076,3989880.24628711,"2016-6-1"
"313 Bobbin Head Road, North Turramurra NSW 2074",151.1481349,-33.7089957,15,1114.18172686719,9958402.97590613,"2016-6-1"
"131 Fernleigh Road, Wagga Wagga NSW 2650",147.341985,-35.1299777,19,1223.36023168423,3070889.69616641,"2016-6-1"
"Edwards St, Wagga Wagga NSW 2650",147.3591016,-35.1175259,20,293.511208482507,1187679.17653173,"2016-6-1"
"534 Arthur Kaine Drive, Merimbula NSW 2548",149.9013099,-36.9117599,3,2767.88837222999,57153831.0513067,"2016-6-1"
"Lot 1548 Roberts Rd, Eastern Creek NSW 2766",150.8374591,-33.8161441,11,1694.89343066303,16326644.6890185,"2016-6-1"
"82 Mayne Street, Gulgong NSW 2852",149.5350289,-32.3628881,5,300.989438409613,662549.803936243,"2016-6-1"
"130 Canterbury St (Cnr The Summerland Way), Casino NSW 2470",153.0464643,-28.8623134,12,234.286378248014,300067.257957578,"2016-6-1"
"81 Docker Street, Wagga Wagga NSW 2650",147.3571902,-35.1153969,20,43.8104113978199,597144.620422497,"2016-6-1"
"63 Pacific Hwy, Urunga NSW 2455",153.0122735,-30.5019647,2,1779.05726726911,94007311.0107018,"2016-6-1"
"Sturt Highway, Hay NSW 2711",144.8884276,-34.5192003,3,4270.13360317524,4661976111.37699,"2016-6-1"
"1 Morilla Street, LIGHTNING RIDGE NSW 2834",147.9748365,-29.4292557,3,139.676617868311,654201507.115545,"2016-6-1"
"307 Lang Street, Kurri Kurri NSW 2327",151.4650173,-32.8238996,9,1103.43389269949,20362390.274967,"2016-6-1"
"21 White St, TAMWORTH NSW 2340",150.9342624,-31.0924759,19,619.044387158841,12472417.3772081,"2016-6-1"
"4949 New England Hwy, McDougalls Hill NSW 2330",151.1491801,-32.5453616,6,2879.40890660522,571824148.043316,"2016-6-1"
"1 Pine Avenue, Leeton NSW 2705",146.3993532,-34.5512971,5,963.287804070158,7709367.91469002,"2016-6-1"
"26 Dowling Street (Cnr Newell Hwy), Forbes NSW 2871",148.0111008,-33.381459,7,98.1852911214567,729683.740386009,"2016-6-1"
"17 Bridge Street, Tamworth NSW 2340",150.9234225,-31.0917978,21,662.759948616793,956922.531211428,"2016-6-1"
"360 Old Maitland Rd Cnr Pacific Hwy, Hexham NSW 2322",151.6847627,-32.8279215,8,2240.51066099563,14708036.7680449,"2016-6-1"
"49A Lachlan Street, South Kempsey NSW 2440",152.8375646,-31.0962248,10,293.185047580765,25898448.9620354,"2016-6-1"
"100 Belgrave Street, Kempsey NSW 2440",152.838089,-31.0804025,9,527.522424597587,729941.459097266,"2016-6-1"
"50 Pacific Highway, Doyalson NSW 2262",151.5232937,-33.1996148,7,2756.06232105174,NA,"2016-6-1"
"150 Hawkins Street, Howlong NSW 2643",146.6255321,-35.9801188,2,246.083018297616,197256537.976802,"2016-6-1"
"72 Stranraer Drive, St Andrews NSW 2566",150.8279473,-34.0289539,20,380.033404144021,2631743.90494126,"2016-6-1"
"30 St George St Cnr Yarouah St, Mungindi NSW 2406",148.9986393,-28.9782436,1,74951.9504585673,NA,"2016-6-1"
"133-135 Gan Gan Rd, Anna Bay NSW 2316",152.082878,-32.777461,3,3072.57048782421,NA,"2016-6-1"
"29-37 Fitzroy St (Cnr Herlihy St), Tumut NSW 2720",148.2243305,-35.3000837,4,270.855974209526,2218869087.62052,"2016-6-1"
"Cnr Ebden & Wodonga Place, Albury NSW 2640",146.9136683,-36.0889039,11,922.561889854599,4184377.0928936,"2016-6-1"
"3-5 Tura Beach Drive (Cnr Sapphire Coast Drive), Tura Beach NSW 2548",149.9139716,-36.8639233,2,2663.5340954977,123190887.066271,"2016-6-1"
"57 High Street, Wauchope NSW 2446",152.7305577,-31.457223,7,114.912221498908,57340365.3052565,"2016-6-1"
"51 Sharp Street, Cooma NSW 2630",149.1296978,-36.2328417,9,96.4451416387772,15615156.5530252,"2016-6-1"
"223 Sheridan Street, Gundagai NSW 2722",148.1033379,-35.0634593,1,18077.3237813875,828254685.195925,"2016-6-1"
"515 Young Street, Albury NSW 2640",146.9233124,-36.0807288,12,613.560922174654,3703455.43499707,"2016-6-1"
"170 Dudley Road, Whitebridge NSW 2290",151.7118007,-32.9814275,15,1931.70375605437,6540490.88602686,"2016-6-1"
"Kyeamba Street, Mangoplah NSW 2652",147.2544302,-35.3772731,1,20389.5784912535,861614312.233431,"2016-6-1"
"294 Albury St, Murrumburrah NSW 2586",148.3513903,-34.5499677,3,570.441022093788,35878329.1355743,"2016-6-1"
"30 Hovell St, Cootamundra NSW 2590",148.0347318,-34.6362042,4,886.19855212398,475188291.70031,"2016-6-1"
"215 Balo Street, Moree NSW 2400",149.8402638,-29.4672446,6,572.240134978785,1577794.07770181,"2016-6-1"
"9 Ironbark St, Temora NSW 2666",147.5528713,-34.4475638,5,1626.16397025627,1034890122.12517,"2016-6-1"
"Coolamon St, Ariah Park NSW 2665",147.2211983,-34.3458446,1,24231.795401367,792582691.349001,"2016-6-1"
"76 Yapunyah St, Barellan NSW 2665",146.5737676,-34.2854116,1,30810.5062712846,1348930835.06839,"2016-6-1"
"1 Mandamah Rd, Barmedman NSW 2668",147.3846285,-34.1599282,2,1991.65579289963,480228826.624254,"2016-6-1"
"18/19 Monaro Street, Wyndham NSW 2550",149.6475,-36.9292779,1,17872.3348321881,1323844241.48683,"2016-6-1"
"Wilsons Road (Lake Macquarie Fair), Mount Hutton NSW 2290",151.6710915,-32.9844074,26,1343.25125623221,NA,"2016-6-1"
"118 Wilson Street, Lismore NSW 2480",153.2610969,-28.8105726,19,528.215670582248,104335966.793048,"2016-6-1"
"87-89 Flinders St, Port Kembla, Port Kembla NSW 2505",150.8950816,-34.469555,21,93.4867625480252,6817476.27657223,"2016-6-1"
"9-13 Gunnedah Rd, Tamworth West NSW 2340",150.9077821,-31.0953096,20,226.632619009474,788061.691087484,"2016-6-1"
"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",151.5945623,-32.7632277,9,1160.74454464776,16389455.7410207,"2016-6-1"
"93 Pacific Highway, Charlestown NSW 2290",151.6957414,-32.9662958,25,93.0348787584571,291343.131477386,"2016-6-1"
"220 Wollombi Road, Cessnock NSW 2325",151.3544554,-32.8324939,12,75.5816633561675,991265.871648431,"2016-6-1"
"48 Denman Street (entrance via Ken Tubman Drive), Maitland NSW 2320",151.551569,-32.731521,13,1295.34558831476,5093655.59139132,"2016-6-1"
"119 Bridge Street (Cnr Belmore St), Tamworth NSW 2340",150.9168542,-31.0937429,21,483.350452082699,697611.674857736,"2016-6-1"
"31 Boorowa St, Young NSW 2594",148.3002212,-34.3135496,6,453.642529073998,394112313.526692,"2016-6-1"
"224 Old Hume Highway, Mittagong NSW 2575",150.4323235,-34.447383,8,581.529141325315,451656426.635973,"2016-6-1"
"890 Freemans Drive, Freemans Waterhole NSW 2323",151.4857986,-32.9843603,3,52.9674510273646,39216556.8678151,"2016-6-1"
"1549 Legetts Drive, Brunkerville NSW 2323",151.4799921,-32.9647665,3,2221.09012165512,124515577.138351,"2016-6-1"
"109 Cessnock Road, Weston NSW 2326",151.4561465,-32.8142223,9,1168.31358776591,7171748.97747648,"2016-6-1"
"18-22 Tempest Street, Gunnedah NSW 2380",150.2482412,-30.9761966,4,432.64702032403,230232769.686425,"2016-6-1"
"28 Columbus Street, Ivanhoe NSW 2878",144.3020265,-32.900361,1,132524.617468501,28874964491.0115,"2016-6-1"
"196 Crawford Street, Queanbeyan NSW 2620",149.2334706,-35.351592,9,343.789513802748,1647378.35253829,"2016-6-1"
"1612 Golden Highway, Sandy Hollow NSW 2333",150.5667558,-32.3343991,1,13020.215873562,1493533771.66596,"2016-6-1"
"50 Moulamein Rd, Barham NSW 2732",144.1318044,-35.6201119,2,1174.15260574396,NA,"2016-6-1"
"9 Melrose Rd, Albert NSW 2873",147.507701,-32.357309,1,31028.1344311207,5442092299.85536,"2016-6-1"
"5019 Oxley Hwy, Long Flat NSW 2446",152.4924478,-31.4367402,1,18867.0256240685,2323207961.87733,"2016-6-1"
"65 Cooma Rd, Narrabri NSW 2390",149.7698816,-30.3348945,5,806.234733400879,22431327.2817287,"2016-6-1"
"111 Sutton Street, Cootamundra NSW 2590",148.0246285,-34.6440316,4,392.74622092924,645834247.67919,"2016-6-1"
"58 Stennett, Ingleburn NSW 2565",150.8415016,-34.0043239,22,1974.07752601393,6618228.40276337,"2016-6-1"
"108-112 Smith Street, Kempsey NSW 2440",152.8431946,-31.0749245,9,126.235985287235,509911.551791489,"2016-6-1"
"5 Casino Road, Junction Hill NSW 2460",152.9268645,-29.6450818,4,4647.32519987459,521462553.343821,"2016-6-1"
"200 Main Road, Cardiff NSW 2285",151.6684364,-32.9410246,34,992.113010369442,NA,"2016-6-1"
"20 Carrington Street, Crookwell NSW 2583",149.4595116,-34.4550549,2,1063.70807654969,1811967913.30502,"2016-6-1"
"Anne St Cnr Dangar St, Narrabri NSW 2390",149.7746332,-30.3289026,5,806.234733400879,47043223.390759,"2016-6-1"
"148 Jonson Street, Byron Bay NSW 2481",153.6127753,-28.6505178,5,986.701244638797,23309857.1219727,"2016-6-1"
"49 Burroway Street, Narromine NSW 2821",148.2454569,-32.2354186,2,978.920382876013,543140017.987397,"2016-6-1"
"109 Hoskins St, Temora NSW 2666",147.5322899,-34.4434356,5,284.268967762181,335744738.640989,"2016-6-1"
"83 Camp Street, Grenfell NSW 2810",148.1651361,-33.8958347,5,197.767938242421,861496489.037803,"2016-6-1"
"44 Malbon Street, Bungendore NSW 2621",149.4426314,-35.2561968,1,20341.8346605133,987595671.431723,"2016-6-1"
"1 Main St, Grenfell NSW 2810",148.1580559,-33.8943414,5,169.389347223327,181406690.157267,"2016-6-1"
"33 Ocean Parade, Coffs Harbour NSW 2450",153.137839,-30.2905092,9,683.283927761012,16120873.7283089,"2016-6-1"
"69 Queen Street, Barraba NSW 2347",150.6093872,-30.3811713,2,564.299871628516,1628734585.03546,"2016-6-1"
"95 Northcote St, Kurri Kurri NSW 2327",151.4762261,-32.8122443,9,931.4517234871,15413109.9295371,"2016-6-1"
"24-28 Crabbes Creek, Crabbes Creek NSW 2483",153.4960491,-28.4557806,2,1607.81479019174,85530944.0422487,"2016-6-1"
"Oxley Hwy (Uncle Clarrie'S Service Station), Warren NSW 2824",147.8301665,-31.7081065,2,1789.81534604012,1578829865.59609,"2016-6-1"
"1 Coonamble Road (Warren Fuels), Warren NSW 2824",147.8413285,-31.6950878,2,1789.81534604012,3244835548.29108,"2016-6-1"
"Cnr Nelson Bay Road And Lavis Lane, WILLIAMTOWN NSW 2043",151.8438961,-32.8178734,2,688.629489407793,NA,"2016-6-1"
"422 Newcastle Road, Lambton NSW 2299",151.7110909,-32.9098338,38,552.319439536077,1617732.73052382,"2016-6-1"
"52 Charles St, Coonabarabran NSW 2357",149.2788526,-31.2717112,3,174.673085442813,1813299144.01994,"2016-6-1"
"236 Lemon Tree Passage, Tanilba Bay NSW 2319",152.0041063,-32.7355443,1,5871.71666754814,NA,"2016-6-1"
"76 Narromine St, Trangie NSW 2823",147.9859013,-32.0325769,2,19979.5789103035,1843092300.69649,"2016-6-1"
"95 Campbell St, Moruya NSW 2537",150.0819779,-35.9128361,4,97.7709540865281,113782560.172106,"2016-6-1"
"264 Beach Road, Batehaven NSW 2536",150.1997515,-35.732535,6,796.636936741266,11864193.3592439,"2016-6-1"
"842 David St, NORTH ALBURY NSW 2640",146.9252845,-36.0639842,13,966.522372171258,16566128.017805,"2016-6-1"
"12-16 Sydney St, Muswellbrook NSW 2333",150.887956,-32.2678114,9,146.002972233192,416303.392817497,"2016-6-1"
"26 Main Street, Wallerawang NSW 2845",150.0652587,-33.4095331,1,6079.07229475921,300909048.562429,"2016-6-1"
"186 Nasmyth St, Young NSW 2594",148.290816,-34.3096691,6,553.47853082071,389788272.094689,"2016-6-1"
"49/51 Meninya St, Moama NSW 2731",144.7549138,-36.1112085,3,385.641071260486,NA,"2016-6-1"
"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",153.4093121,-28.3268979,8,117.179487721929,2444098.34530985,"2016-6-1"
"66 Tallow Street, Moulamein NSW 2733",144.0347543,-35.0892711,1,54208.7503329889,4997782353.2784,"2016-6-1"
"290 The Entrance Road, Long Jetty NSW 2261",151.4862292,-33.356869,9,270.17275102182,11106065.6532094,"2016-6-1"
"381 Bilambil Road, Bilambil NSW 2486",153.4663074,-28.2245239,2,3872.50162778978,132859687.411113,"2016-6-1"
"137 Hardinge St, Deniliquin NSW 2710",144.9519941,-35.5326966,7,145.503443179663,349093764.185576,"2016-6-1"
"50 Shelly Beach Rd, Shelly Beach NSW 2261",151.4811032,-33.3695545,10,793.293446230529,4196011.66541021,"2016-6-1"
"40 William St, Candelo NSW 2550",149.696037,-36.7665019,1,15347.8919196528,1067330654.91986,"2016-6-1"
"88 Murray Street, Cootamundra NSW 2590",148.0250677,-34.6363208,4,564.672798919872,656578821.609834,"2016-6-1"
"39 Alexandra St, Grenfell NSW 2810",148.1568,-33.89323,5,169.389347223327,838366636.523114,"2016-6-1"
"184-186 The Entrance Rd & Gosford Ave, Long Jetty NSW 2261",151.3855528,-33.4364392,11,106.537766478606,235510.08477205,"2016-6-1"
"210-214 Wollombi Road, Cessnock NSW 2325",151.3537341,-32.8327999,12,75.5816633561675,496412.381440759,"2016-6-1"
"273 Charlestown Road, Charlestown NSW 2290",151.6898557,-32.9579672,26,919.437181255681,4663861.38328785,"2016-6-1"
"1325 Gloucester Rd, Wingham NSW 2429",152.3646132,-31.8722208,4,466.150660245282,45801140.687248,"2016-6-1"
"2 Waite Street, Moss Vale NSW 2577",150.3673451,-34.5504396,3,367.833524395108,77200722.977869,"2016-6-1"
"7087 Bucketts Way, Taree NSW 2430",152.4592015,-31.9367922,7,2962.65851596519,30899254.6717098,"2016-6-1"
"13 Railway Lane, Cowra NSW 2646",148.692,-33.8361908,6,511.231993680805,475305316.968295,"2016-6-1"
"24 Murray Road, Wingham NSW 2429",152.3620526,-31.8686294,4,466.150660245282,682408229.444403,"2016-6-1"
"378 Pacific Highway, Belmont North NSW 2280",151.6642195,-33.0227698,13,282.840919794964,NA,"2016-6-1"
"52 Pacific Highway, Ourimbah NSW 2258",151.3695413,-33.3498848,5,96.6039229185498,1008076.73280907,"2016-6-1"
"5172 Snowy Mtns hwy, Adaminaby NSW 2629",148.7775922,-35.9962603,2,680.413742255846,1005328421.70904,"2016-6-1"
"Cnr Currajong & Webb St, Parkes NSW 2870",147.2963254,-34.5807239,1,26370.2823606049,812253498.486665,"2016-6-1"
"4 Greta Road, Kulnura NSW 2250",151.2226615,-33.2251289,2,3868.39352192508,487802562.510013,"2016-6-1"
"49 Murray Terrace, Euston NSW 2737",142.7450929,-34.5753668,1,48918.0282994774,3503739425.67301,"2016-6-1"
"112 Crispe Street, Deniliquin NSW 2710",144.9623945,-35.5398886,7,1224.69084128533,201365243.582441,"2016-6-1"
"429 Moama Street, Hay NSW 2711",144.8382307,-34.520003,3,899.116268178001,3674737633.00278,"2016-6-1"
"6 Murray Street, Barham NSW 2732",144.1262921,-35.6296897,2,1174.15260574396,NA,"2016-6-1"
"162 Hardinge Street, Deniliquin NSW 2710",144.9511293,-35.5338012,7,145.503443179663,575870406.991489,"2016-6-1"
"336 Hay Road, Deniliquin NSW 2710",144.9804323,-35.5214218,7,258.703098380827,1658286187.10741,"2016-6-1"
"150 Jerilderie Street, Jerilderie NSW 2716",145.7410591,-35.3593795,2,2008.05191899446,1100282601.52271,"2016-6-1"
"752 Pacific Highway, Boambee NSW 2450",153.0692633,-30.3442382,7,1459.10610066612,29622713.5044603,"2016-6-1"
"3 Travelstop Way, Lavington NSW 2641",146.9711671,-36.0357346,8,102.542221611724,271017604.717223,"2016-6-1"
"57 Ocean Beach Road, Woy Woy NSW 2256",151.3201131,-33.4940456,8,62.9025979456447,15294364.7128615,"2016-6-1"
"57 Central Coast Hig, West Gosford NSW 2250",151.3288174,-33.4268541,11,113.083091896118,828599.269045591,"2016-6-1"
"2021 New England Hwy, Greta NSW 2334",151.3748757,-32.6669359,4,1568.0683567834,244662786.444959,"2016-6-1"
"16-18 Nana Street, Nana Glen NSW 2450",153.0071828,-30.1380772,1,9300.29544104267,234534461.083352,"2016-6-1"
"1 Dandaloo Street, Narromine NSW 2821",148.2409728,-32.227456,2,978.920382876013,408665547.023243,"2016-6-1"
"104 Rouse St, Tenterfield NSW 2372",152.0173388,-29.0615145,6,100.146981103017,178696282.449905,"2016-6-1"
"61 Buckenbah Street, Geurie NSW 2818",148.8290979,-32.3977906,1,19144.2326730002,1386339482.76626,"2016-6-1"
"28 Sawtell Rd, TOORMINA NSW 2452",153.1002242,-30.3522207,6,920.718978117846,6501872.47938389,"2016-6-1"
"302 Tamworth Rd, Manilla NSW 2346",150.730032,-30.7569636,3,1102.17122558631,449707540.769802,"2016-6-1"
"58 Lachlan Street, Hay NSW 2711",144.8425825,-34.5127423,3,899.116268178001,4540696263.90473,"2016-6-1"
"54 Deniliquin Road, Tocumwal NSW 2714",145.5608178,-35.810786,1,16250.6702976411,NA,"2016-6-1"
"1 Jerilderie Street, Conargo NSW 2710",145.57041,-35.3518931,1,13543.3945159581,2501338209.19144,"2016-6-1"
"297 Watkins Rd, Wangi Wangi NSW 2267",151.5879503,-33.0700583,2,2920.81484842929,26924011.0327013,"2016-6-1"
"175 Fitzmaurice St, Wagga Wagga NSW 2650",147.3683804,-35.1023348,21,74.5627482206827,4583754.22924307,"2016-6-1"
"160-168 Dowling St, Dungog NSW 2420",151.7569337,-32.4026185,4,377.093334255732,38304334.7625875,"2016-6-1"
"419-437 Goonoo-Goonoo Road, Tamworth NSW 2340",150.9224653,-31.1291302,19,337.293613881728,10211938.3769358,"2016-6-1"
"971 Freemans Drive, Freemans Waterhole NSW 2323",151.4852365,-32.9842997,3,52.9674510273646,30151072.9569402,"2016-6-1"
"90 Davidson Street, Deniliquin NSW 2710",144.9752733,-35.5265324,7,585.76281415775,3185843.18749118,"2016-6-1"
"224 Irrigation Way, Narrandera NSW 2700",146.5319597,-34.7366925,2,2990.66116746268,634810608.333804,"2016-6-1"
"571 Beryl Street, Broken Hill NSW 2880",141.4752738,-31.9498829,7,1076.09683412268,11584685520.0386,"2016-6-1"
"10 Kendal Street, Cowra NSW 2794",148.6872455,-33.8338454,6,511.231993680805,858331.325739384,"2016-6-1"
"9 Trangie Road, ""Mitchell Highway"", Narromine NSW 2821",148.1410412,-32.1551419,1,12373.3439290931,1155839687.72629,"2016-6-1"
"3 Salt Ash Ave, Salt Ash NSW 2318",151.9030444,-32.7885361,3,2371.40910726952,NA,"2016-6-1"
"15 Clarencetown Road, Dungog NSW 2420",151.7511257,-32.4107657,4,1055.84014139851,221157092.926256,"2016-6-1"
"289 - 291 Turton Road & Young Street, New Lambton NSW 2305",151.7243132,-32.9178272,34,1295.86573886737,2160305.7319881,"2016-6-1"
"139-141 Maitland St, MUSWELLBROOK NSW 2333",150.9010431,-32.2818008,9,48.2700763824656,31963846.8782883,"2016-6-1"
"Pacific Highway, Coolongolook NSW 2423",152.3227334,-32.2156259,2,13897.4456186134,383806597.356515,"2016-6-1"
"357-361 Summer St (Cnr William), Orange NSW 2800",149.1053637,-33.2844813,15,183.072938049695,333199.616309524,"2016-6-1"
"182 Tweed Valley Way, Murwillumbah NSW 2484",153.4103594,-28.3263888,8,117.179487721929,9087839.13068891,"2016-6-1"
"Lang Street and Hunter ExpressWay, Kurri Kurri NSW 2327",151.476152,-32.820643,8,931.4517234871,1700044.8255372,"2016-6-1"
"60-64 Schwinghammer Street, Grafton South NSW 2460",152.946497,-29.711956,13,582.387520453184,1837346.544451,"2016-6-1"
"629 Pacific Hwy, Kempsey South NSW 2440",152.8286098,-31.1286894,4,3699.36944524713,357975490.202003,"2016-6-1"
"107 Anderson Drive, Tarro NSW 2322",151.6588462,-32.8076696,10,887.307134729818,12416183.8838928,"2016-6-1"
"85 Loder St, Quirindi NSW 2343",150.6749262,-31.5167881,2,1798.3443649784,1499590668.21522,"2016-6-1"
"531 Ocean Drive, North Haven NSW 2443",152.8102033,-31.6421146,5,533.07934705985,7936370.44212455,"2016-6-1"
"23-29 Isabella Street, Wingham NSW 2429",152.376828,-31.869001,4,243.098583988051,109424710.714498,"2016-6-1"
"17 Ellen Street, Wollongong NSW 2500",150.8923705,-34.4300009,24,619.859355136176,916617.773163289,"2016-6-1"
"250 Newcastle Road, East Maitland NSW 2323",151.5880323,-32.7543336,8,618.300027314864,4771802.46211657,"2016-6-1"
"Les Darcy Drive, Maitland NSW 2320",151.56039,-32.7414389,11,289.583623298444,9653419.17783283,"2016-6-1"
"181 The River Rd Cnr Uranus Rd, Revesby NSW 2212",151.0172908,-33.9558461,31,73.9707803806746,4778020.49521267,"2016-6-1"
"114 Chelmsford Drive, Metford NSW 2325",151.6118778,-32.7663456,10,1658.90544159173,29122183.4470135,"2016-6-1"
"13-15 Village Road, Saratoga NSW 2251",151.3532147,-33.4753558,9,1717.61299198932,11652032.5148886,"2016-6-1"
"90 Bathurst Road, Orange NSW 2800",149.1106163,-33.2917595,15,156.275570068676,17561761.6689792,"2016-6-1"
"50 Alliance Avenue, Morisset NSW 2264",151.4775065,-33.1162596,7,592.099790227181,5972646.50049615,"2016-6-1"
"3055 New England Hwy, Wallabadah NSW 2343",150.8268025,-31.5506501,1,14844.2373465945,1510423384.70205,"2016-6-1"
"No 6 Main Road, Boolaroo NSW 2284",151.6236976,-32.9505339,18,1823.90848583702,6783816.68231497,"2016-6-1"
"8 Kosciusko Road, Jindabyne NSW 2627",148.624864,-36.4165429,4,595.478660446431,823363922.264378,"2016-6-1"
"77 Church Street, Mudgee NSW 2850",149.5879271,-32.5928262,9,79.4596251202657,47101698.3117093,"2016-6-1"
"56-60 Bathurst Road, Orange NSW 2800",149.1086318,-33.2897828,15,131.103685486025,502835.050998554,"2016-6-1"
