"Address","Address_geo","lon","lat"
"7A Sydney Road, Mudgee NSW 2850","7A Sydney Road, Mudgee NSW 2850 Australia",149.6001636,-32.6066059
"199 Anderson Drive, Beresfield NSW 2322","199 Anderson Drive, Beresfield NSW 2322 Australia",151.6514073,-32.8027151
"98-100 Minjungbal Drive (Pacific Hwy), Tweed Heads NSW 2486","98-100 Minjungbal Drive , Tweed Heads NSW 2486 Australia",153.5449042,-28.2049117
"77 Smith Street, Kempsey NSW 2440","77 Smith Street, Kempsey NSW 2440 Australia",152.8429997,-31.0777413
"Cnr Queen & Parliament Streets, Corowa NSW 2646","Cnr Queen & Parliament Streets, Corowa NSW 2646 Australia",151.0320518,-33.8500363
"464-468 Armidale Road, Nemingha NSW 2340","464-468 Armidale Road, Nemingha NSW 2340 Australia",150.9835866,-31.1236687
"6425 Newell Hwy, Gilgandra NSW 2827","6425 Newell Hwy, Gilgandra NSW 2827 Australia",148.6531125,-31.7255533
"6-10 MacKay Ave, Griffith NSW 2680","6-10 MacKay Ave, Griffith NSW 2680 Australia",146.063931,-34.290547
"61 Warf St, Tweed Heads NSW 2485","61 Warf St, Tweed Heads NSW 2485 Australia",153.5427721,-28.1723456
"2-14 Henry Lawson Drive, Terranora NSW 2486","2-14 Henry Lawson Drive, Terranora NSW 2486 Australia",153.5016649,-28.2400299
"102-104 Queen Elizabeth Drive, Coraki NSW 2471","102-104 Queen Elizabeth Drive, Coraki NSW 2471 Australia",153.2838409,-28.9831587
"6 Minjungbal Drive, Tweed Heads NSW 2486","6 Minjungbal Drive, Tweed Heads NSW 2486 Australia",153.5440622,-28.1958949
"11541 Newell Highway, Narrabri NSW 2390","11541 Newell Highway, Narrabri NSW 2390 Australia",149.7573664,-30.3493188
"42 Adelong Road, Tumut NSW 2720","42 Adelong Road, Tumut NSW 2720 Australia",148.2129376,-35.2959402
"210 Ashmont Avenue, Ashmont NSW 2650","210 Ashmont Avenue, Ashmont NSW 2650 Australia",147.3213648,-35.1222601
"Home Mart Centre Lot1 Minjungbal Drive, Tweed Heads South NSW 2486","Home Mart Centre Lot1 Minjungbal Drive, Tweed Heads South NSW 2486 Australia",153.543702,-28.199997
"151 Hammond Ave, Wagga Wagga NSW 2650","151 Hammond Ave, Wagga Wagga NSW 2650 Australia",147.3963774,-35.1223167
"7 Lake Albert Road, Wagga Wagga NSW 2650","7 Lake Albert Road, Wagga Wagga NSW 2650 Australia",147.3784833,-35.1214397
"257 Guildford Rd, GUILDFORD NSW 2161","257 Guildford Rd, GUILDFORD NSW 2161 Australia",150.9888101,-33.8542315
"24 Glen Innes Road, Inverell NSW 2360","24 Glen Innes Road, Inverell NSW 2360 Australia",151.119329,-29.7795928
"155 Byron Street, Inverell NSW 2360","155 Byron Street, Inverell NSW 2360 Australia",151.1154418,-29.7714371
"47 Plain St, Tamworth NSW 2340","47 Plain St, Tamworth NSW 2340 Australia",150.9152752,-31.0859498
"313 Bobbin Head Road, North Turramurra NSW 2074","313 Bobbin Head Road, North Turramurra NSW 2074 Australia",151.1481349,-33.7089957
"131 Fernleigh Road, Wagga Wagga NSW 2650","131 Fernleigh Road, Wagga Wagga NSW 2650 Australia",147.341985,-35.1299777
"Edwards St, Wagga Wagga NSW 2650","Edwards St, Wagga Wagga NSW 2650 Australia",147.3591016,-35.1175259
"534 Arthur Kaine Drive, Merimbula NSW 2548","534 Arthur Kaine Drive, Merimbula NSW 2548 Australia",149.9013099,-36.9117599
"Lot 1548 Roberts Rd, Eastern Creek NSW 2766","Lot 1548 Roberts Rd, Eastern Creek NSW 2766 Australia",150.8374591,-33.8161441
"82 Mayne Street, Gulgong NSW 2852","82 Mayne Street, Gulgong NSW 2852 Australia",149.5350289,-32.3628881
"130 Canterbury St (Cnr The Summerland Way), Casino NSW 2470","130 Canterbury St , Casino NSW 2470 Australia",153.0464643,-28.8623134
"81 Docker Street, Wagga Wagga NSW 2650","81 Docker Street, Wagga Wagga NSW 2650 Australia",147.3571902,-35.1153969
"63 Pacific Hwy, Urunga NSW 2455","63 Pacific Hwy, Urunga NSW 2455 Australia",153.0122735,-30.5019647
"Sturt Highway, Hay NSW 2711","Sturt Highway, Hay NSW 2711 Australia",144.8884276,-34.5192003
"1 Morilla Street, LIGHTNING RIDGE NSW 2834","1 Morilla Street, LIGHTNING RIDGE NSW 2834 Australia",147.9748365,-29.4292557
"307 Lang Street, Kurri Kurri NSW 2327","307 Lang Street, Kurri Kurri NSW 2327 Australia",151.4650173,-32.8238996
"21 White St, TAMWORTH NSW 2340","21 White St, TAMWORTH NSW 2340 Australia",150.9342624,-31.0924759
"4949 New England Hwy, McDougalls Hill NSW 2330","4949 New England Hwy, McDougalls Hill NSW 2330 Australia",151.1491801,-32.5453616
"1 Pine Avenue, Leeton NSW 2705","1 Pine Avenue, Leeton NSW 2705 Australia",146.3993532,-34.5512971
"26 Dowling Street (Cnr Newell Hwy), Forbes NSW 2871","26 Dowling Street , Forbes NSW 2871 Australia",148.0111008,-33.381459
"17 Bridge Street, Tamworth NSW 2340","17 Bridge Street, Tamworth NSW 2340 Australia",150.9234225,-31.0917978
"360 Old Maitland Rd Cnr Pacific Hwy, Hexham NSW 2322","360 Old Maitland Rd  Hexham NSW 2322 Australia",151.6847627,-32.8279215
"49A Lachlan Street, South Kempsey NSW 2440","49A Lachlan Street, South Kempsey NSW 2440 Australia",152.8375646,-31.0962248
"100 Belgrave Street, Kempsey NSW 2440","100 Belgrave Street, Kempsey NSW 2440 Australia",152.838089,-31.0804025
"50 Pacific Highway, Doyalson NSW 2262","50 Pacific Highway, Doyalson NSW 2262 Australia",151.5232937,-33.1996148
"150 Hawkins Street, Howlong NSW 2643","150 Hawkins Street, Howlong NSW 2643 Australia",146.6255321,-35.9801188
"72 Stranraer Drive, St Andrews NSW 2566","72 Stranraer Drive, St Andrews NSW 2566 Australia",150.8279473,-34.0289539
"30 St George St Cnr Yarouah St, Mungindi NSW 2406","30 St George St  Mungindi NSW 2406 Australia",148.9986393,-28.9782436
"133-135 Gan Gan Rd, Anna Bay NSW 2316","133-135 Gan Gan Rd, Anna Bay NSW 2316 Australia",152.082878,-32.777461
"29-37 Fitzroy St (Cnr Herlihy St), Tumut NSW 2720","29-37 Fitzroy St , Tumut NSW 2720 Australia",148.2243305,-35.3000837
"Cnr Ebden & Wodonga Place, Albury NSW 2640","Cnr Ebden & Wodonga Place, Albury NSW 2640 Australia",146.9136683,-36.0889039
"3-5 Tura Beach Drive (Cnr Sapphire Coast Drive), Tura Beach NSW 2548","3-5 Tura Beach Drive , Tura Beach NSW 2548 Australia",149.9139716,-36.8639233
"57 High Street, Wauchope NSW 2446","57 High Street, Wauchope NSW 2446 Australia",152.7305577,-31.457223
"51 Sharp Street, Cooma NSW 2630","51 Sharp Street, Cooma NSW 2630 Australia",149.1296978,-36.2328417
"223 Sheridan Street, Gundagai NSW 2722","223 Sheridan Street, Gundagai NSW 2722 Australia",148.1033379,-35.0634593
"515 Young Street, Albury NSW 2640","515 Young Street, Albury NSW 2640 Australia",146.9233124,-36.0807288
"170 Dudley Road, Whitebridge NSW 2290","170 Dudley Road, Whitebridge NSW 2290 Australia",151.7118007,-32.9814275
"Kyeamba Street, Mangoplah NSW 2652","Kyeamba Street, Mangoplah NSW 2652 Australia",147.2544302,-35.3772731
"294 Albury St, Murrumburrah NSW 2586","294 Albury St, Murrumburrah NSW 2586 Australia",148.3513903,-34.5499677
"30 Hovell St, Cootamundra NSW 2590","30 Hovell St, Cootamundra NSW 2590 Australia",148.0347318,-34.6362042
"215 Balo Street, Moree NSW 2400","215 Balo Street, Moree NSW 2400 Australia",149.8402638,-29.4672446
"9 Ironbark St, Temora NSW 2666","9 Ironbark St, Temora NSW 2666 Australia",147.5528713,-34.4475638
"Coolamon St, Ariah Park NSW 2665","Coolamon St, Ariah Park NSW 2665 Australia",147.2211983,-34.3458446
"76 Yapunyah St, Barellan NSW 2665","76 Yapunyah St, Barellan NSW 2665 Australia",146.5737676,-34.2854116
"1 Mandamah Rd, Barmedman NSW 2668","1 Mandamah Rd, Barmedman NSW 2668 Australia",147.3846285,-34.1599282
"18/19 Monaro Street, Wyndham NSW 2550","18/19 Monaro Street, Wyndham NSW 2550 Australia",149.6475,-36.9292779
"Wilsons Road (Lake Macquarie Fair), Mount Hutton NSW 2290","Wilsons Road , Mount Hutton NSW 2290 Australia",151.6710915,-32.9844074
"118 Wilson Street, Lismore NSW 2480","118 Wilson Street, Lismore NSW 2480 Australia",153.2610969,-28.8105726
"87-89 Flinders St, Port Kembla, Port Kembla NSW 2505","87-89 Flinders St, Port Kembla, Port Kembla NSW 2505 Australia",150.8950816,-34.469555
"9-13 Gunnedah Rd, Tamworth West NSW 2340","9-13 Gunnedah Rd, Tamworth West NSW 2340 Australia",150.9077821,-31.0953096
"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323","Molly Morgan Drive , East Maitland NSW 2323 Australia",151.5945623,-32.7632277
"93 Pacific Highway, Charlestown NSW 2290","93 Pacific Highway, Charlestown NSW 2290 Australia",151.6957414,-32.9662958
"220 Wollombi Road, Cessnock NSW 2325","220 Wollombi Road, Cessnock NSW 2325 Australia",151.3544554,-32.8324939
"48 Denman Street (entrance via Ken Tubman Drive), Maitland NSW 2320","48 Denman Street , Maitland NSW 2320 Australia",151.551569,-32.731521
"119 Bridge Street (Cnr Belmore St), Tamworth NSW 2340","119 Bridge Street , Tamworth NSW 2340 Australia",150.9168542,-31.0937429
"31 Boorowa St, Young NSW 2594","31 Boorowa St, Young NSW 2594 Australia",148.3002212,-34.3135496
"224 Old Hume Highway, Mittagong NSW 2575","224 Old Hume Highway, Mittagong NSW 2575 Australia",150.4323235,-34.447383
"890 Freemans Drive, Freemans Waterhole NSW 2323","890 Freemans Drive, Freemans Waterhole NSW 2323 Australia",151.4857986,-32.9843603
"1549 Legetts Drive, Brunkerville NSW 2323","1549 Legetts Drive, Brunkerville NSW 2323 Australia",151.4799921,-32.9647665
"109 Cessnock Road, Weston NSW 2326","109 Cessnock Road, Weston NSW 2326 Australia",151.4561465,-32.8142223
"18-22 Tempest Street, Gunnedah NSW 2380","18-22 Tempest Street, Gunnedah NSW 2380 Australia",150.2482412,-30.9761966
"28 Columbus Street, Ivanhoe NSW 2878","28 Columbus Street, Ivanhoe NSW 2878 Australia",144.3020265,-32.900361
"196 Crawford Street, Queanbeyan NSW 2620","196 Crawford Street, Queanbeyan NSW 2620 Australia",149.2334706,-35.351592
"1612 Golden Highway, Sandy Hollow NSW 2333","1612 Golden Highway, Sandy Hollow NSW 2333 Australia",150.5667558,-32.3343991
"50 Moulamein Rd, Barham NSW 2732","50 Moulamein Rd, Barham NSW 2732 Australia",144.1318044,-35.6201119
"9 Melrose Rd, Albert NSW 2873","9 Melrose Rd, Albert NSW 2873 Australia",147.507701,-32.357309
"5019 Oxley Hwy, Long Flat NSW 2446","5019 Oxley Hwy, Long Flat NSW 2446 Australia",152.4924478,-31.4367402
"65 Cooma Rd, Narrabri NSW 2390","65 Cooma Rd, Narrabri NSW 2390 Australia",149.7698816,-30.3348945
"111 Sutton Street, Cootamundra NSW 2590","111 Sutton Street, Cootamundra NSW 2590 Australia",148.0246285,-34.6440316
"58 Stennett, Ingleburn NSW 2565","58 Stennett, Ingleburn NSW 2565 Australia",150.8415016,-34.0043239
"108-112 Smith Street, Kempsey NSW 2440","108-112 Smith Street, Kempsey NSW 2440 Australia",152.8431946,-31.0749245
"5 Casino Road, Junction Hill NSW 2460","5 Casino Road, Junction Hill NSW 2460 Australia",152.9268645,-29.6450818
"200 Main Road, Cardiff NSW 2285","200 Main Road, Cardiff NSW 2285 Australia",151.6684364,-32.9410246
"20 Carrington Street, Crookwell NSW 2583","20 Carrington Street, Crookwell NSW 2583 Australia",149.4595116,-34.4550549
"Anne St Cnr Dangar St, Narrabri NSW 2390","Anne St  Narrabri NSW 2390 Australia",149.7746332,-30.3289026
"148 Jonson Street, Byron Bay NSW 2481","148 Jonson Street, Byron Bay NSW 2481 Australia",153.6127753,-28.6505178
"49 Burroway Street, Narromine NSW 2821","49 Burroway Street, Narromine NSW 2821 Australia",148.2454569,-32.2354186
"109 Hoskins St, Temora NSW 2666","109 Hoskins St, Temora NSW 2666 Australia",147.5322899,-34.4434356
"83 Camp Street, Grenfell NSW 2810","83 Camp Street, Grenfell NSW 2810 Australia",148.1651361,-33.8958347
"44 Malbon Street, Bungendore NSW 2621","44 Malbon Street, Bungendore NSW 2621 Australia",149.4426314,-35.2561968
"1 Main St, Grenfell NSW 2810","1 Main St, Grenfell NSW 2810 Australia",148.1580559,-33.8943414
"33 Ocean Parade, Coffs Harbour NSW 2450","33 Ocean Parade, Coffs Harbour NSW 2450 Australia",153.137839,-30.2905092
"69 Queen Street, Barraba NSW 2347","69 Queen Street, Barraba NSW 2347 Australia",150.6093872,-30.3811713
"95 Northcote St, Kurri Kurri NSW 2327","95 Northcote St, Kurri Kurri NSW 2327 Australia",151.4762261,-32.8122443
"24-28 Crabbes Creek, Crabbes Creek NSW 2483","24-28 Crabbes Creek, Crabbes Creek NSW 2483 Australia",153.4960491,-28.4557806
"Oxley Hwy (Uncle Clarrie'S Service Station), Warren NSW 2824","Oxley Hwy , Warren NSW 2824 Australia",147.8301665,-31.7081065
"1 Coonamble Road (Warren Fuels), Warren NSW 2824","1 Coonamble Road , Warren NSW 2824 Australia",147.8413285,-31.6950878
"Cnr Nelson Bay Road And Lavis Lane, WILLIAMTOWN NSW 2043","Cnr Nelson Bay Road And Lavis Lane, WILLIAMTOWN NSW 2043 Australia",151.8438961,-32.8178734
"422 Newcastle Road, Lambton NSW 2299","422 Newcastle Road, Lambton NSW 2299 Australia",151.7110909,-32.9098338
"52 Charles St, Coonabarabran NSW 2357","52 Charles St, Coonabarabran NSW 2357 Australia",149.2788526,-31.2717112
"236 Lemon Tree Passage, Tanilba Bay NSW 2319","236 Lemon Tree Passage, Tanilba Bay NSW 2319 Australia",152.0041063,-32.7355443
"76 Narromine St, Trangie NSW 2823","76 Narromine St, Trangie NSW 2823 Australia",147.9859013,-32.0325769
"95 Campbell St, Moruya NSW 2537","95 Campbell St, Moruya NSW 2537 Australia",150.0819779,-35.9128361
"264 Beach Road, Batehaven NSW 2536","264 Beach Road, Batehaven NSW 2536 Australia",150.1997515,-35.732535
"842 David St, NORTH ALBURY NSW 2640","842 David St, NORTH ALBURY NSW 2640 Australia",146.9252845,-36.0639842
"12-16 Sydney St, Muswellbrook NSW 2333","12-16 Sydney St, Muswellbrook NSW 2333 Australia",150.887956,-32.2678114
"26 Main Street, Wallerawang NSW 2845","26 Main Street, Wallerawang NSW 2845 Australia",150.0652587,-33.4095331
"186 Nasmyth St, Young NSW 2594","186 Nasmyth St, Young NSW 2594 Australia",148.290816,-34.3096691
"49/51 Meninya St, Moama NSW 2731","49/51 Meninya St, Moama NSW 2731 Australia",144.7549138,-36.1112085
"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484","1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484 Australia",153.4093121,-28.3268979
"66 Tallow Street, Moulamein NSW 2733","66 Tallow Street, Moulamein NSW 2733 Australia",144.0347543,-35.0892711
"290 The Entrance Road, Long Jetty NSW 2261","290 The Entrance Road, Long Jetty NSW 2261 Australia",151.4862292,-33.356869
"381 Bilambil Road, Bilambil NSW 2486","381 Bilambil Road, Bilambil NSW 2486 Australia",153.4663074,-28.2245239
"137 Hardinge St, Deniliquin NSW 2710","137 Hardinge St, Deniliquin NSW 2710 Australia",144.9519941,-35.5326966
"50 Shelly Beach Rd, Shelly Beach NSW 2261","50 Shelly Beach Rd, Shelly Beach NSW 2261 Australia",151.4811032,-33.3695545
"40 William St, Candelo NSW 2550","40 William St, Candelo NSW 2550 Australia",149.696037,-36.7665019
"88 Murray Street, Cootamundra NSW 2590","88 Murray Street, Cootamundra NSW 2590 Australia",148.0250677,-34.6363208
"39 Alexandra St, Grenfell NSW 2810","39 Alexandra St, Grenfell NSW 2810 Australia",148.1568,-33.89323
"184-186 The Entrance Rd & Gosford Ave, Long Jetty NSW 2261","184-186 The Entrance Rd & Gosford Ave, Long Jetty NSW 2261 Australia",151.3855528,-33.4364392
"210-214 Wollombi Road, Cessnock NSW 2325","210-214 Wollombi Road, Cessnock NSW 2325 Australia",151.3537341,-32.8327999
"273 Charlestown Road, Charlestown NSW 2290","273 Charlestown Road, Charlestown NSW 2290 Australia",151.6898557,-32.9579672
"1325 Gloucester Rd, Wingham NSW 2429","1325 Gloucester Rd, Wingham NSW 2429 Australia",152.3646132,-31.8722208
"2 Waite Street, Moss Vale NSW 2577","2 Waite Street, Moss Vale NSW 2577 Australia",150.3673451,-34.5504396
"7087 Bucketts Way, Taree NSW 2430","7087 Bucketts Way, Taree NSW 2430 Australia",152.4592015,-31.9367922
"13 Railway Lane, Cowra NSW 2646","13 Railway Lane, Cowra NSW 2646 Australia",148.692,-33.8361908
"24 Murray Road, Wingham NSW 2429","24 Murray Road, Wingham NSW 2429 Australia",152.3620526,-31.8686294
"378 Pacific Highway, Belmont North NSW 2280","378 Pacific Highway, Belmont North NSW 2280 Australia",151.6642195,-33.0227698
"52 Pacific Highway, Ourimbah NSW 2258","52 Pacific Highway, Ourimbah NSW 2258 Australia",151.3695413,-33.3498848
"5172 Snowy Mtns hwy, Adaminaby NSW 2629","5172 Snowy Mtns hwy, Adaminaby NSW 2629 Australia",148.7775922,-35.9962603
"Cnr Currajong & Webb St, Parkes NSW 2870","Cnr Currajong & Webb St, Parkes NSW 2870 Australia",147.2963254,-34.5807239
"4 Greta Road, Kulnura NSW 2250","4 Greta Road, Kulnura NSW 2250 Australia",151.2226615,-33.2251289
"49 Murray Terrace, Euston NSW 2737","49 Murray Terrace, Euston NSW 2737 Australia",142.7450929,-34.5753668
"112 Crispe Street, Deniliquin NSW 2710","112 Crispe Street, Deniliquin NSW 2710 Australia",144.9623945,-35.5398886
"429 Moama Street, Hay NSW 2711","429 Moama Street, Hay NSW 2711 Australia",144.8382307,-34.520003
"6 Murray Street, Barham NSW 2732","6 Murray Street, Barham NSW 2732 Australia",144.1262921,-35.6296897
"162 Hardinge Street, Deniliquin NSW 2710","162 Hardinge Street, Deniliquin NSW 2710 Australia",144.9511293,-35.5338012
"336 Hay Road, Deniliquin NSW 2710","336 Hay Road, Deniliquin NSW 2710 Australia",144.9804323,-35.5214218
"150 Jerilderie Street, Jerilderie NSW 2716","150 Jerilderie Street, Jerilderie NSW 2716 Australia",145.7410591,-35.3593795
"752 Pacific Highway, Boambee NSW 2450","752 Pacific Highway, Boambee NSW 2450 Australia",153.0692633,-30.3442382
"3 Travelstop Way, Lavington NSW 2641","3 Travelstop Way, Lavington NSW 2641 Australia",146.9711671,-36.0357346
"57 Ocean Beach Road, Woy Woy NSW 2256","57 Ocean Beach Road, Woy Woy NSW 2256 Australia",151.3201131,-33.4940456
"57 Central Coast Hig, West Gosford NSW 2250","57 Central Coast Hig, West Gosford NSW 2250 Australia",151.3288174,-33.4268541
"2021 New England Hwy, Greta NSW 2334","2021 New England Hwy, Greta NSW 2334 Australia",151.3748757,-32.6669359
"16-18 Nana Street, Nana Glen NSW 2450","16-18 Nana Street, Nana Glen NSW 2450 Australia",153.0071828,-30.1380772
"1 Dandaloo Street, Narromine NSW 2821","1 Dandaloo Street, Narromine NSW 2821 Australia",148.2409728,-32.227456
"104 Rouse St, Tenterfield NSW 2372","104 Rouse St, Tenterfield NSW 2372 Australia",152.0173388,-29.0615145
"61 Buckenbah Street, Geurie NSW 2818","61 Buckenbah Street, Geurie NSW 2818 Australia",148.8290979,-32.3977906
"28 Sawtell Rd, TOORMINA NSW 2452","28 Sawtell Rd, TOORMINA NSW 2452 Australia",153.1002242,-30.3522207
"302 Tamworth Rd, Manilla NSW 2346","302 Tamworth Rd, Manilla NSW 2346 Australia",150.730032,-30.7569636
"58 Lachlan Street, Hay NSW 2711","58 Lachlan Street, Hay NSW 2711 Australia",144.8425825,-34.5127423
"54 Deniliquin Road, Tocumwal NSW 2714","54 Deniliquin Road, Tocumwal NSW 2714 Australia",145.5608178,-35.810786
"1 Jerilderie Street, Conargo NSW 2710","1 Jerilderie Street, Conargo NSW 2710 Australia",145.57041,-35.3518931
"297 Watkins Rd, Wangi Wangi NSW 2267","297 Watkins Rd, Wangi Wangi NSW 2267 Australia",151.5879503,-33.0700583
"175 Fitzmaurice St, Wagga Wagga NSW 2650","175 Fitzmaurice St, Wagga Wagga NSW 2650 Australia",147.3683804,-35.1023348
"160-168 Dowling St, Dungog NSW 2420","160-168 Dowling St, Dungog NSW 2420 Australia",151.7569337,-32.4026185
"419-437 Goonoo-Goonoo Road, Tamworth NSW 2340","419-437 Goonoo-Goonoo Road, Tamworth NSW 2340 Australia",150.9224653,-31.1291302
"971 Freemans Drive, Freemans Waterhole NSW 2323","971 Freemans Drive, Freemans Waterhole NSW 2323 Australia",151.4852365,-32.9842997
"90 Davidson Street, Deniliquin NSW 2710","90 Davidson Street, Deniliquin NSW 2710 Australia",144.9752733,-35.5265324
"224 Irrigation Way, Narrandera NSW 2700","224 Irrigation Way, Narrandera NSW 2700 Australia",146.5319597,-34.7366925
"571 Beryl Street, Broken Hill NSW 2880","571 Beryl Street, Broken Hill NSW 2880 Australia",141.4752738,-31.9498829
"10 Kendal Street, Cowra NSW 2794","10 Kendal Street, Cowra NSW 2794 Australia",148.6872455,-33.8338454
"9 Trangie Road, ""Mitchell Highway"", Narromine NSW 2821","9 Trangie Road, ""Mitchell Highway"", Narromine NSW 2821 Australia",148.1410412,-32.1551419
"3 Salt Ash Ave, Salt Ash NSW 2318","3 Salt Ash Ave, Salt Ash NSW 2318 Australia",151.9030444,-32.7885361
